序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
334,#2026-05-27 14:19:50#,33.523000000001,0.000302,-0.000136,3.934252,3.93406,0,-0.000333,-0.001,1.107,0,0,0,0,0,0,0,0,0,0
335,#2026-05-27 14:19:50#,33.6229999999996,0.000127,-0.000168,3.93573,3.934923,0,0,-0.001,1.110333,0,0,0,0,0,0,0,0,0,0
336,#2026-05-27 14:19:50#,33.7230000000018,0.000213,-0.000161,3.935726,3.934618,0,0,-0.001,1.113,0,0,0,0,0,0,0,0,0,0
337,#2026-05-27 14:19:50#,33.8240000000005,0.000297,-6.1E-05,3.938131,3.936684,0,-0.000333,-0.001,1.115333,0,0,0,0,0,0,0,0,0,0
338,#2026-05-27 14:19:50#,33.9239999999991,0.000325,-0.000168,3.944391,3.942746,0,0,-0.001,1.118,0,0,0,0,0,0,0,0,0,0
339,#2026-05-27 14:19:50#,34.0240000000013,0.000252,-5.7E-05,3.953978,3.952514,0,0,-0.001,1.120667,0,0,0,0,0,0,0,0,0,0
340,#2026-05-27 14:19:50#,34.125,0.000306,-0.000145,3.964494,3.963319,0,0,-0.000667,1.123667,0,0,0,0,0,0,0,0,0,0
341,#2026-05-27 14:19:50#,34.2249999999985,0.000323,-8.4E-05,3.972583,3.971707,0,0,-0.000667,1.126667,0,0,0,0,0,0,0,0,0,0
342,#2026-05-27 14:19:51#,34.3250000000007,0.000397,-0.000157,3.978011,3.977154,0,0,-0.000667,1.129333,0,0,0,0,0,0,0,0,0,0
343,#2026-05-27 14:19:51#,34.4269999999997,0.000168,-9.4E-05,3.98352,3.982667,-0.000333,0,-0.000667,1.131667,0,0,0,0,0,0,0,0,0,0
344,#2026-05-27 14:19:51#,34.5270000000019,0.000265,-5.2E-05,3.989301,3.988462,0,0,-0.000667,1.134333,0,0,0,0,0,0,0,0,0,0
345,#2026-05-27 14:19:51#,34.6270000000004,0.000261,-1.2E-05,3.996696,3.996169,0,0,-0.000667,1.137,0,0,0,0,0,0,0,0,0,0
346,#2026-05-27 14:19:51#,34.726999999999,0.000168,-6.1E-05,4.005824,4.005309,0,0,-0.000667,1.139667,0,0,0,0,0,0,0,0,0,0
347,#2026-05-27 14:19:51#,34.8220000000001,8.4E-05,-0.000113,4.016022,4.015948,0,0,-0.000667,1.142667,0,0,0,0,0,0,0,0,0,0
348,#2026-05-27 14:19:51#,34.9140000000007,0.000278,3.6E-05,4.0293,4.029499,0,0,-0.000667,1.146,0,0,0,0,0,0,0,0,0,0
349,#2026-05-27 14:19:51#,35.0250000000015,0.000295,-1.9E-05,4.052007,4.052395,0,0,-0.000667,1.151333,0,0,0,0,0,0,0,0,0,0
350,#2026-05-27 14:19:51#,35.1280000000006,0.000153,-8E-06,4.073116,4.073471,-0.000333,0,-0.001,1.157,0,0,0,0,0,0,0,0,0,0
351,#2026-05-27 14:19:51#,35.2279999999992,0.000233,-7.1E-05,4.096146,4.096492,0,0,-0.001,1.164333,0,0,0,0,0,0,0,0,0,0
352,#2026-05-27 14:19:52#,35.3280000000013,0.000261,-0.000317,4.107648,4.107588,0,0,-0.001,1.172333,0,0,0,0,0,0,0,0,0,0
353,#2026-05-27 14:19:52#,35.4290000000001,0.000133,-0.000161,4.08545,4.083896,0,0,-0.001,1.175,0,0,0,0,0,0,0,0,0,0
354,#2026-05-27 14:19:52#,35.5289999999986,8.2E-05,-0.000138,4.066434,4.063707,0,0,-0.000667,1.175333,0,0,0,0,0,0,0,0,0,0
355,#2026-05-27 14:19:52#,35.6290000000008,0.000246,-0.000101,4.054142,4.050721,0,0,-0.000667,1.175333,0,0,0,0,0,0,0,0,0,0
356,#2026-05-27 14:19:52#,35.7289999999994,0.000189,-0.000283,4.048852,4.045389,0,0,-0.000667,1.176,0,0,0,0,0,0,0,0,0,0
357,#2026-05-27 14:19:52#,35.8300000000017,7.1E-05,-0.000336,4.058082,4.055061,0,0,-0.000667,1.177333,0,0,0,0,0,0,0,0,0,0
358,#2026-05-27 14:19:52#,35.9300000000003,0.000248,-0.000126,4.086379,4.083979,0,0,-0.000667,1.180333,0,0,0,0,0,0,0,0,0,0
359,#2026-05-27 14:19:52#,36.0299999999988,0.000146,-0.000113,4.116708,4.114779,0,0,-0.000667,1.184333,0,0,0,0,0,0,0,0,0,0
360,#2026-05-27 14:19:52#,36.1189999999988,0.000218,-0.000201,4.134652,4.133612,0,0,-0.000667,1.187667,0,0,0,0,0,0,0,0,0,0
361,#2026-05-27 14:19:52#,36.2289999999994,0.000168,-7.8E-05,4.147142,4.14678,0,0,-0.000667,1.191667,0,0,0,0,0,0,0,0,0,0
362,#2026-05-27 14:19:53#,36.3250000000007,0.000237,-0.000212,4.152103,4.151816,0,0,-0.000667,1.194667,0,0,0,0,0,0,0,0,0,0
363,#2026-05-27 14:19:53#,36.4320000000007,0.000291,-4.2E-05,4.158346,4.158405,0,0,-0.000667,1.197667,0,0,0,0,0,0,0,0,0,0
364,#2026-05-27 14:19:53#,36.5319999999992,0.000336,-9.4E-05,4.168773,4.168694,0,-0.000333,-0.000667,1.200667,0,0,0,0,0,0,0,0,0,0
365,#2026-05-27 14:19:53#,36.6320000000014,0.000332,-2.5E-05,4.186136,4.186558,0,0,-0.000667,1.204667,0,0,0,0,0,0,0,0,0,0
366,#2026-05-27 14:19:53#,36.7330000000002,0.000263,-0.000342,4.206395,4.207017,0,0,-0.000667,1.209667,0,0,0,0,0,0,0,0,0,0
367,#2026-05-27 14:19:53#,36.8329999999987,0.000252,-0.00014,4.220274,4.220703,0,0,-0.000667,1.214333,0,0,0,0,0,0,0,0,0,0
368,#2026-05-27 14:19:53#,36.9330000000009,0.000351,-0.000145,4.226758,4.227097,0,0,-0.000667,1.218667,0,0,0,0,0,0,0,0,0,0
369,#2026-05-27 14:19:53#,37.0329999999994,0.00033,-0.000233,4.230649,4.230915,0,-0.000333,-0.000667,1.222333,0,0,0,0,0,0,0,0,0,0
370,#2026-05-27 14:19:53#,37.1340000000018,0.000293,-0.000155,4.235406,4.23571,0,0,-0.000667,1.225667,0,0,0,0,0,0,0,0,0,0
371,#2026-05-27 14:19:53#,37.2069999999985,2.3E-05,-0.000201,4.239673,4.239897,0,-0.000333,-0.000667,1.227667,0,0,0,0,0,0,0,0,0,0
372,#2026-05-27 14:19:54#,37.3189999999995,0.0003,-0.000189,4.244991,4.245152,0,0,-0.000667,1.230667,0,0,0,0,0,0,0,0,0,0
373,#2026-05-27 14:19:54#,37.4269999999997,0.000211,-0.000105,4.251077,4.251058,0,0,-0.000667,1.233333,0,0,0,0,0,0,0,0,0,0
374,#2026-05-27 14:19:54#,37.5349999999999,0.000369,-0.000143,4.259444,4.259341,0,0,-0.000667,1.236,0,0,0,0,0,0,0,0,0,0
375,#2026-05-27 14:19:54#,37.6349999999984,0.000312,-7.5E-05,4.269968,4.270191,0,-0.000333,-0.000667,1.238667,0,0,0,0,0,0,0,0,0,0
376,#2026-05-27 14:19:54#,37.737000000001,0.000377,-5.7E-05,4.281934,4.281918,0,-0.000333,-0.000667,1.242,0,0,0,0,0,0,0,0,0,0
377,#2026-05-27 14:19:54#,37.8369999999995,0.000259,-0.000233,4.291931,4.292203,0,0,-0.000667,1.245,0,0,0,0,0,0,0,0,0,0
378,#2026-05-27 14:19:54#,37.9370000000017,0.000233,-0.000229,4.300794,4.300983,0,0,-0.000667,1.248,0,0,0,0,0,0,0,0,0,0
379,#2026-05-27 14:19:54#,38.0370000000003,0.000248,-0.000229,4.30956,4.309771,0,-0.000333,-0.000667,1.251,0,0,0,0,0,0,0,0,0,0
380,#2026-05-27 14:19:54#,38.1369999999988,0.000388,-0.000111,4.321001,4.32121,0,0,-0.000667,1.254333,0,0,0,0,0,0,0,0,0,0
381,#2026-05-27 14:19:54#,38.2380000000012,0.000384,-0.000231,4.340605,4.341023,-0.000333,0,-0.000667,1.258667,0,0,0,0,0,0,0,0,0,0
382,#2026-05-27 14:19:55#,38.3379999999997,0.000218,-0.000239,4.366284,4.367135,0,0,-0.000667,1.264333,0,0,0,0,0,0,0,0,0,0
383,#2026-05-27 14:19:55#,38.4089999999997,0.000267,-9.9E-05,4.381089,4.381698,0,0,-0.000667,1.269333,0,0,0,0,0,0,0,0,0,0
384,#2026-05-27 14:19:55#,38.5220000000008,0.000224,-0.000214,4.391028,4.391286,0,-0.000333,-0.000667,1.276333,0,0,0,0,0,0,0,0,0,0
385,#2026-05-27 14:19:55#,38.6320000000014,0.00017,-0.000119,4.386943,4.386521,0,-0.000333,-0.000667,1.280333,0,0,0,0,0,0,0,0,0,0
386,#2026-05-27 14:19:55#,38.7390000000014,0.000194,-0.00014,4.374828,4.373547,0,0,-0.000667,1.282,0,0,0,0,0,0,0,0,0,0
387,#2026-05-27 14:19:55#,38.8389999999999,0.000246,-0.000233,4.366755,4.364947,0,0,-0.000667,1.283,0,0,0,0,0,0,0,0,0,0
388,#2026-05-27 14:19:55#,38.9399999999987,0.000224,-0.000122,4.36639,4.364436,0,0,-0.000667,1.284,0,0,0,0,0,0,0,0,0,0
389,#2026-05-27 14:19:55#,39.0400000000009,0.000248,-0.000235,4.378931,4.377672,0,-0.000333,-0.000667,1.286,0,0,0,0,0,0,0,0,0,0
390,#2026-05-27 14:19:55#,39.1399999999994,0.000364,-0.000258,4.40429,4.403739,0,0,-0.000667,1.289333,0,0,0,0,0,0,0,0,0,0
391,#2026-05-27 14:19:55#,39.2400000000016,0.000269,-0.000258,4.425951,4.426049,0,0,-0.000667,1.293,0,0,0,0,0,0,0,0,0,0
392,#2026-05-27 14:19:56#,39.3420000000006,0.000218,-0.000233,4.439481,4.43955,0,0,-0.000667,1.296667,0,0,0,0,0,0,0,0,0,0
393,#2026-05-27 14:19:56#,39.4419999999991,0.00022,-0.00014,4.446314,4.446333,0,0,-0.000667,1.299667,0,0,0,0,0,0,0,0,0,0
394,#2026-05-27 14:19:56#,39.5420000000013,0.000278,-0.000147,4.450393,4.450487,0,0,-0.000667,1.302333,0,0,0,0,0,0,0,0,0,0
395,#2026-05-27 14:19:56#,39.6419999999998,0.000293,-0.000164,4.455797,4.455857,0,0,-0.000667,1.305,0,0,0,0,0,0,0,0,0,0
396,#2026-05-27 14:19:56#,39.7419999999984,0.000205,-0.000195,4.464353,4.464553,0,0,-0.000667,1.307667,0,0,0,0,0,0,0,0,0,0
397,#2026-05-27 14:19:56#,39.8290000000015,0.000211,-5.7E-05,4.475504,4.475605,0,0,-0.000667,1.310333,0,0,0,0,0,0,0,0,0,0
398,#2026-05-27 14:19:56#,39.9399999999987,0.000353,-8.8E-05,4.495479,4.495803,0,0,-0.000667,1.314667,0,0,0,0,0,0,0,0,0,0
399,#2026-05-27 14:19:56#,40.0430000000015,0.000228,-0.000241,4.516165,4.516502,0,0,-0.000667,1.319667,0,0,0,0,0,0,0,0,0,0
400,#2026-05-27 14:19:56#,40.143,0.000349,-6.9E-05,4.530637,4.530754,0,0,-0.000667,1.325,0,0,0,0,0,0,0,0,0,0
401,#2026-05-27 14:19:56#,40.2429999999986,0.00017,-8.6E-05,4.539447,4.539117,0,0,-0.000667,1.329667,0,0,0,0,0,0,0,0,0,0
402,#2026-05-27 14:19:57#,40.344000000001,0.000192,-0.000174,4.545953,4.545929,0,0,-0.000667,1.334,0,0,0,0,0,0,0,0,0,0
403,#2026-05-27 14:19:57#,40.4439999999995,0.0002,-0.000164,4.550314,4.550041,-0.000333,-0.000333,-0.000667,1.337333,0,0,0,0,0,0,0,0,0,0
404,#2026-05-27 14:19:57#,40.5440000000017,0.000205,-0.000271,4.550418,4.549714,0,0,-0.000667,1.34,0,0,0,0,0,0,0,0,0,0
405,#2026-05-27 14:19:57#,40.6440000000002,0.000164,-0.000233,4.550479,4.549668,0,0,-0.000667,1.342,0,0,0,0,0,0,0,0,0,0
406,#2026-05-27 14:19:57#,40.744999999999,0.000243,-0.000298,4.554755,4.5537,0,-0.000333,-0.000667,1.344,0,0,0,0,0,0,0,0,0,0
407,#2026-05-27 14:19:57#,40.8450000000012,0.000185,-0.000243,4.564448,4.563549,0,-0.000333,-0.000667,1.346333,0,0,0,0,0,0,0,0,0,0
408,#2026-05-27 14:19:57#,40.9449999999997,0.000168,-0.000298,4.577251,4.576525,0,0,-0.000667,1.349,0,0,0,0,0,0,0,0,0,0
409,#2026-05-27 14:19:57#,41.0289999999986,0.000213,-0.000147,4.588882,4.5883,0,0,-0.000667,1.351667,0,0,0,0,0,0,0,0,0,0
410,#2026-05-27 14:19:57#,41.137999999999,0.000284,-0.000237,4.603657,4.603112,0,0,-0.000667,1.355333,0,0,0,0,0,0,0,0,0,0
411,#2026-05-27 14:19:58#,41.2469999999994,0.000293,-0.000161,4.614058,4.613311,0,-0.000333,-0.000667,1.358667,0,0,0,0,0,0,0,0,0,0
412,#2026-05-27 14:19:58#,41.3470000000016,0.000284,-0.000159,4.621071,4.620528,0,-0.000333,-0.000667,1.361667,0,0,0,0,0,0,0,0,0,0
413,#2026-05-27 14:19:58#,41.4470000000001,0.000341,-0.000174,4.630695,4.630256,0,0,-0.000667,1.364667,0,0,0,0,0,0,0,0,0,0
414,#2026-05-27 14:19:58#,41.5469999999987,0.000211,-0.000218,4.645662,4.64517,0,0,-0.000667,1.368333,0,0,0,0,0,0,0,0,0,0
415,#2026-05-27 14:19:58#,41.648000000001,0.000164,-0.00018,4.66912,4.668727,0,0,-0.000667,1.373333,0,0,0,0,0,0,0,0,0,0
416,#2026-05-27 14:19:58#,41.7479999999996,0.000291,-0.000143,4.70232,4.702197,0,-0.000333,-0.000667,1.381,0,0,0,0,0,0,0,0,0,0
417,#2026-05-27 14:19:58#,41.8480000000018,0.00028,-0.000187,4.717667,4.71677,0,0,-0.000667,1.390333,0,0,0,0,0,0,0,0,0,0
418,#2026-05-27 14:19:58#,41.9480000000003,0.000302,-0.000248,4.69886,4.696307,0,-0.000333,-0.000667,1.394333,0,0,0,0,0,0,0,0,0,0
419,#2026-05-27 14:19:58#,42.0489999999991,0.00022,-0.000233,4.675477,4.672195,0,-0.000333,-0.000667,1.394667,0,0,0,0,0,0,0,0,0,0
420,#2026-05-27 14:19:58#,42.137999999999,0.000256,-0.000311,4.662246,4.658348,0,-0.000333,-0.000667,1.395,0,0,0,0,0,0,0,0,0,0
421,#2026-05-27 14:19:59#,42.2479999999996,8.2E-05,-0.000245,4.651636,4.647532,0,-0.000333,-0.000667,1.395,0,0,0,0,0,0,0,0,0,0
422,#2026-05-27 14:19:59#,42.3499999999985,0.000226,-0.000361,4.650727,4.646563,0,-0.000333,-0.000667,1.395667,0,0,0,0,0,0,0,0,0,0
423,#2026-05-27 14:19:59#,42.4500000000007,0.000304,-0.000252,4.670451,4.667153,0,-0.000333,-0.000667,1.397667,0,0,0,0,0,0,0,0,0,0
424,#2026-05-27 14:19:59#,42.5499999999993,0.000224,-0.000176,4.713916,4.711521,0,0,-0.000667,1.402,0,0,0,0,0,0,0,0,0,0
425,#2026-05-27 14:19:59#,42.6500000000015,0.000435,-0.000105,4.745338,4.743882,0,0,-0.000667,1.406333,0,0,0,0,0,0,0,0,0,0
426,#2026-05-27 14:19:59#,42.7520000000004,0.000224,-0.000147,4.75681,4.755433,0,0,-0.000667,1.41,0,0,0,0,0,0,0,0,0,0
427,#2026-05-27 14:19:59#,42.851999999999,0.000371,-0.000296,4.761044,4.759401,0,-0.000333,-0.000667,1.413,0,0,0,0,0,0,0,0,0,0
428,#2026-05-27 14:19:59#,42.9520000000011,0.000308,-0.000227,4.765481,4.763731,0,-0.000333,-0.000667,1.415667,0,0,0,0,0,0,0,0,0,0
429,#2026-05-27 14:19:59#,43.0519999999997,0.000254,-0.000187,4.773294,4.771391,0,-0.000333,-0.000667,1.418333,0,0,0,0,0,0,0,0,0,0
430,#2026-05-27 14:19:59#,43.1320000000014,0.000338,-0.000262,4.782044,4.780159,0,0,-0.000667,1.420667,0,0,0,0,0,0,0,0,0,0
431,#2026-05-27 14:20:00#,43.2429999999986,7.9E-05,-0.000187,4.799761,4.798079,0,0,-0.000667,1.424333,0,0,0,0,0,0,0,0,0,0
432,#2026-05-27 14:20:00#,43.3529999999992,0.000153,-0.000266,4.822461,4.820962,0,-0.000333,-0.000667,1.429333,0,0,0,0,0,0,0,0,0,0
433,#2026-05-27 14:20:00#,43.4530000000013,0.000315,-0.000327,4.843514,4.841775,0,0,-0.000667,1.434667,0,0,0,0,0,0,0,0,0,0
434,#2026-05-27 14:20:00#,43.5529999999999,0.000362,-0.000172,4.85921,4.857453,0,-0.000333,-0.000667,1.440333,0,0,0,0,0,0,0,0,0,0
435,#2026-05-27 14:20:00#,43.6539999999986,0.000325,-0.00018,4.868223,4.866068,0,0,-0.000667,1.445667,0,0,0,0,0,0,0,0,0,0
436,#2026-05-27 14:20:00#,43.7540000000008,0.000379,-0.000166,4.867721,4.865432,0,-0.000333,-0.000667,1.449333,0,0,0,0,0,0,0,0,0,0
437,#2026-05-27 14:20:00#,43.8549999999996,0.000103,-0.000252,4.861766,4.858422,0,-0.000333,-0.000667,1.451333,0,0,0,0,0,0,0,0,0,0
438,#2026-05-27 14:20:00#,43.9550000000017,0.000362,-0.000229,4.857587,4.853934,0,0,-0.000667,1.453,0,0,0,0,0,0,0,0,0,0
439,#2026-05-27 14:20:00#,44.0550000000003,0.00022,-0.000319,4.859924,4.856463,0,-0.000333,-0.000667,1.454333,0,0,0,0,0,0,0,0,0,0
440,#2026-05-27 14:20:00#,44.1569999999992,0.000265,-0.000403,4.871004,4.868286,0,-0.000333,-0.000667,1.456667,0,0,0,0,0,0,0,0,0,0
441,#2026-05-27 14:20:01#,44.2570000000014,0.000248,-0.000157,4.886585,4.883946,0,-0.000333,-0.000667,1.459333,0,0,0,0,0,0,0,0,0,0
442,#2026-05-27 14:20:01#,44.3489999999983,0.000366,-0.000248,4.901703,4.8991,0,0,-0.000667,1.462,0,0,0,0,0,0,0,0,0,0
443,#2026-05-27 14:20:01#,44.4569999999985,0.000343,-0.000298,4.919708,4.917402,0,0,-0.000667,1.465667,0,0,0,0,0,0,0,0,0,0
444,#2026-05-27 14:20:01#,44.5570000000007,0.000321,-0.000277,4.932417,4.930188,0,-0.000333,-0.000667,1.469,0,0,0,0,0,0,0,0,0,0
445,#2026-05-27 14:20:01#,44.6569999999992,0.00033,-0.000256,4.942304,4.939812,0,-0.000333,-0.000667,1.472333,0,0,0,0,0,0,0,0,0,0
446,#2026-05-27 14:20:01#,44.7580000000016,0.000460999999999999,-0.000222,4.952361,4.950189,0,0,-0.000667,1.475667,0,0,0,0,0,0,0,0,0,0
447,#2026-05-27 14:20:01#,44.8580000000002,0.000364,-0.000298,4.966109,4.963873,0,-0.000333,-0.000667,1.479333,0,0,0,0,0,0,0,0,0,0
448,#2026-05-27 14:20:01#,44.9579999999987,0.000159,-0.00022,4.985039,4.982879,0,0,-0.000667,1.484,0,0,0,0,0,0,0,0,0,0
449,#2026-05-27 14:20:01#,45.0580000000009,0.000153,-0.000161,5.00897,5.007255,0,-0.000333,-0.000667,1.49,0,0,0,0,0,0,0,0,0,0
450,#2026-05-27 14:20:01#,45.1589999999997,0.000183,-0.000214,5.029125,5.026985,0,-0.000333,-0.000667,1.496667,0,0,0,0,0,0,0,0,0,0
451,#2026-05-27 14:20:02#,45.2590000000018,0.000312,-0.000237,5.033608,5.030945,0,-0.000333,-0.000667,1.502667,0,0,0,0,0,0,0,0,0,0
452,#2026-05-27 14:20:02#,45.362000000001,0.0002,-0.000451,5.020358,5.016498,0,0,-0.000667,1.505333,0,0,0,0,0,0,0,0,0,0
453,#2026-05-27 14:20:02#,45.4419999999991,0.000248,-0.000342,5.008496,5.003995,0,0,-0.000667,1.506,0,0,0,0,0,0,0,0,0,0
454,#2026-05-27 14:20:02#,45.5529999999999,0.000394,-0.00025,4.998131,4.993427,0,0,-0.000667,1.506667,0,0,0,0,0,0,0,0,0,0
455,#2026-05-27 14:20:02#,45.6630000000005,0.000125,-6.9E-05,4.998832,4.994348,0,0,-0.000667,1.507667,0,0,0,0,0,0,0,0,0,0
456,#2026-05-27 14:20:02#,45.762999999999,0.000157,-0.000269,5.015885,5.012156,0,0,-0.000667,1.509667,0,0,0,0,0,0,0,0,0,0
457,#2026-05-27 14:20:02#,45.8640000000014,0.000138,-0.000164,5.043926,5.040688,0,-0.000333,-0.000667,1.513,0,0,0,0,0,0,0,0,0,0
458,#2026-05-27 14:20:02#,45.9639999999999,0.000287,-0.000216,5.065314,5.062521,0,0,-0.000667,1.516667,0,0,0,0,0,0,0,0,0,0
459,#2026-05-27 14:20:02#,46.0639999999985,0.000213,-0.000101,5.079897,5.077195,0,-0.000333,-0.000667,1.52,0,0,0,0,0,0,0,0,0,0
460,#2026-05-27 14:20:02#,46.1640000000007,0.0003,-0.000161,5.087342,5.084583,0,0,-0.000667,1.523,0,0,0,0,0,0,0,0,0,0
461,#2026-05-27 14:20:03#,46.2649999999994,0.000159,-0.000432,5.092512,5.089661,0,-0.000333,-0.000667,1.525667,0,0,0,0,0,0,0,0,0,0
462,#2026-05-27 14:20:03#,46.3650000000016,5.6E-05,-0.000178,5.099537,5.096627,0,0,-0.000667,1.528333,0,0,0,0,0,0,0,0,0,0
463,#2026-05-27 14:20:03#,46.4419999999991,0.000129,-0.000426,5.10725,5.104412,0,0,-0.000667,1.530333,0,0,0,0,0,0,0,0,0,0
464,#2026-05-27 14:20:03#,46.5519999999997,0.000185,-0.000296,5.12377,5.121126,0,-0.000333,-0.000667,1.534333,0,0,0,0,0,0,0,0,0,0
465,#2026-05-27 14:20:03#,46.6620000000003,0.000289,-0.000296,5.151424,5.149005,0,0,-0.000667,1.539667,0,0,0,0,0,0,0,0,0,0
466,#2026-05-27 14:20:03#,46.7669999999998,0.000293,-0.000294,5.178452,5.175874,0,0,-0.000667,1.546,0,0,0,0,0,0,0,0,0,0
467,#2026-05-27 14:20:03#,46.8669999999984,0.00047,-0.000256,5.189177,5.186278,0,0,-0.000667,1.552333,0,0,0,0,0,0,0,0,0,0
468,#2026-05-27 14:20:03#,46.9670000000006,0.000442,-0.000227,5.190308,5.18657,0,-0.000333,-0.000667,1.557,0,0,0,0,0,0,0,0,0,0
469,#2026-05-27 14:20:03#,47.0669999999991,0.000259,-0.000185,5.185155,5.180425,0,0,-0.000667,1.559667,0,0,0,0,0,0,0,0,0,0
470,#2026-05-27 14:20:03#,47.1670000000013,0.000205,-0.000367,5.180326,5.175236,0,0,-0.000667,1.561333,0,0,0,0,0,0,0,0,0,0
471,#2026-05-27 14:20:04#,47.268,0.000259,-0.000315,5.18031,5.175318,0,0,-0.000667,1.563,0,0,0,0,0,0,0,0,0,0
472,#2026-05-27 14:20:04#,47.3679999999986,0.00023,-0.000149,5.187866,5.183631,0,0,-0.000667,1.565,0,0,0,0,0,0,0,0,0,0
473,#2026-05-27 14:20:04#,47.469000000001,0.000289000000000002,-0.000292,5.202028,5.197763,0,0,-0.000667,1.567333,0,0,0,0,0,0,0,0,0,0
474,#2026-05-27 14:20:04#,47.5689999999995,0.000317,-0.000206,5.214892,5.210889,0,-0.000333,-0.000667,1.57,0,0,0,0,0,0,0,0,0,0
